source,id,name,tox,smiles
DILI,4594,omeprazole,1,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
DILI,60726,bromfenac,1,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O
DILI,4585,olanzapine,1,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C
LiverTox,2733,Chlorzoxazone,1,C1=CC2=C(C=C1Cl)NC(=O)O2
DILI,8982,nafcillin,1,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
DILI,187,acetylcholinechloride,0,CC(=O)OCC[N+](C)(C)C
DILI,441341,levetiracetam,1,CC[C@H](C(=O)N)N1CCCC1=O
LiverTox,5899068,KavaKava,1,COC1=CC(=O)OC(C1)/C=C/C2=CC3=C(C=C2)OCO3
DILI,65869,ebrotidine,1,C1=CC(=CC=C1S(=O)(=O)NC=NCCSCC2=CSC(=N2)N=C(N)N)Br
DILI,16129665,secretin,0,CC(C)CC(C(=O)NC(C(C)C)C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC2=NC=CN2)N
DILI,441278,pentazocine,0,C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O
DILI,5361919,ceftriaxone,1,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N/OC)/C4=CSC(=N4)N)SC2)C(=O)O
LiverTox,2244,Aspirin,1,CC(=O)OC1=CC=CC=C1C(=O)O
LiverTox,3339,Fenofibrate,1,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
DILI,41987,zimelidine,1,CN(C)CC=C(C1=CC=C(C=C1)Br)C2=CN=CC=C2
DILI,2719,chloroquine,1,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
DILI,6323490,rifabutin,1,C[C@H]1/C=C/C=C(\C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)C5=C(C2=O)C(=C(C6=C5C(=O)[C@](O6)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)/C
LiverTox,5284594,Nalmefene,0,C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O
DILI,71433,trientinehydrochloride,0,C(CNCCNCCN)N.Cl.Cl
DILI,3081921,micafungin,1,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O
LiverTox,772,Heparin,0,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O
DILI,216258,colistimethate,0,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O.[Na+].[Na+].[Na+].[Na+].[Na+]
DILI,5481173,ceftazidime,1,CC(C)(C(=O)O)O/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]
DILI,4976,protriptyline,0,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
LiverTox,60855,Zanamivir,0,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N
DILI,4485,nifedipine,1,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
DILI,11333,lactulose,0,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O
DILI,4032,mecamylamine,0,CC1(C2CCC(C2)C1(C)NC)C
DILI,1125,tetrahydrobiopterin,0,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O
DILI,174174,atropine,0,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
LiverTox,45588096,Exenatide,0,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC8=CC=CC=C8)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC9=CNC=N9)N
DILI,3100,diphenhydramine,0,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
DILI,441074,quinidine,1,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O
LiverTox,135401907,Allopurinol,1,C1=NNC2=C1C(=O)NC=N2
DILI,30951,alclofenac,1,C=CCOC1=C(C=C(C=C1)CC(=O)O)Cl
DILI,4528,nomifensine,1,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
DILI,60606,clopidogrel,1,COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
DILI,12035,acetylcysteine,0,CC(=O)N[C@@H](CS)C(=O)O
DILI,41693,sufentanil,0,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC
DILI,60961,adenosine,0,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
DILI,3393,flurazepam,1,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
LiverTox,3672,Ibuprofen,1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
DILI,2082,albendazole,1,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
LiverTox,657298,Propylthiouracil,1,CCCC1=CC(=O)NC(=S)N1
DILI,4915,procarbazine,1,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
DILI,5745,cortisoneacetate,0,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
DILI,4659569,tolcapone,1,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
LiverTox,11953895,Nitroprusside,0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.O.O.[Na+].[Na+].[Fe+4]
DILI,4634,oxybutynin,0,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
DILI,71616,voriconazole,1,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
DILI,6433328,ethanolamineoleate,0,CCCCCCCC/C=C/CCCCCCCC(=O)O.C(CO)N
LiverTox,5284537,Cyproterone,1,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)O
DILI,5381226,rifampin,1,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C(=O)/C2=C/NN5CCN(CC5)C)O)/C
LiverTox,441401,Linezolid,1,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F
DILI,2088,alendronate,1,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN
DILI,5403,terbutaline,1,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O
DILI,5314,succinylcholine,0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
LiverTox,449,Nefazodone,1,CC(CCO)(CC(=O)O)O
DILI,2153,theophylline,0,CN1C2=C(C(=O)N(C1=O)C)NC=N2
DILI,4091,metformin,1,CN(C)C(=N)N=C(N)N
LiverTox,441278,Pentazocine,0,C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O
LiverTox,5646,UsnicAcid,1,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O
DILI,216235,sitaxsentan,1,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2
DILI,5070,riluzole,1,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N
DILI,4993,pyrimethamine,1,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
DILI,5816,epinephrine,0,CNC[C@@H](C1=CC(=C(C=C1)O)O)O
DILI,2955,dapsone,1,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
DILI,5352062,romidepsin,0,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C
DILI,5754,hydrocortisone,0,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O
DILI,5328,sulfamethizole,1,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
LiverTox,5329102,Sunitinib,1,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C
LiverTox,441074,Quinidine,1,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O
DILI,441401,linezolid,1,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F
DILI,77992,frovatriptan,0,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
DILI,5904,penicilling,1,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
LiverTox,4057,Mepenzolate,0,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
DILI,10917,l-carnitine,0,C[N+](C)(C)C[C@@H](CC(=O)[O-])O
DILI,5282443,triprolidine,0,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3
DILI,2717,chlormezanone,1,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl
LiverTox,60823,Atorvastatin,1,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
LiverTox,2727,chlorpropamide,1,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl
DILI,13342,vinblastine,0,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
DILI,5472,ticlopidine,1,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
DILI,11598201,raltegravir,1,CC1=NN=C(O1)C(=O)NC(C)(C)C2=N/C(=C(/NCC3=CC=C(C=C3)F)\O)/C(=O)C(=O)N2C
DILI,436058,pegaspargase,1,CC1=CC(=C(C=C1)C(=O)C(=C)CN(C)C)C
DILI,5702105,polymyxinbsulfate,0,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O
DILI,4510,nitroglycerin,0,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
DILI,3339,fenofibrate,1,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
DILI,9904,nandrolonedecanoate,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34
DILI,3331,felbamate,1,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
DILI,441350,metyrosine,0,C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N
DILI,54575,leucovorin,0,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)O)C(=O)O
DILI,3373,flumazenil,0,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
DILI,6474909,ivermectin,1,CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)O[C@@H]1C(C)C
LiverTox,54687,Pravastatin,1,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O
DILI,2249,atenolol,1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
DILI,152945,dutasteride,0,C[C@]12CCC3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C
DILI,3033,diclofenac,1,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
DILI,6253,cytarabine,1,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O
LiverTox,54675783,Minocycline,1,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C
DILI,4173,metronidazole,1,CC1=NC=C(N1CCO)[N+](=O)[O-]
DILI,5533,trazodone,1,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl
DILI,5819,levothyroxine,1,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N
DILI,2244,aspirin,1,CC(=O)OC1=CC=CC=C1C(=O)O
DILI,30322,digoxin,0,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
DILI,2708,chlorambucil,1,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
DILI,65015,plerixafor,0,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3
DILI,1548955,clomiphene,1,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3
DILI,5284371,codeine,0,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O
DILI,169893,Sodiumpolystyrenesulfonate,0,C=CC1=CC=CC=C1S(=O)(=O)[O-].[Ca+2]
DILI,4114,methoxsalen,1,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
DILI,3034812,trospium,0,C1CC[N+]2(C1)[C@H]3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-]
DILI,3038,dichlorphenamide,0,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
DILI,541197,norethindroneacetate,0,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C
DILI,4057,mepenzolate,0,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
DILI,5361092,butorphanol,0,C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O
DILI,2315,bendroflumethiazide,1,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
LiverTox,40632,Pirfenidone,0,CC1=CN(C(=O)C=C1)C2=CC=CC=C2
DILI,6005,apomorphine,0,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
LiverTox,89594,Nicotine,0,CN1CCC[C@H]1C2=CN=CC=C2
LiverTox,12628,glycyclamide(tolcyclamide),1,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
DILI,4034,meclizine,0,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
LiverTox,10113978,Pazopanib,1,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N
DILI,2756,cimetidine,1,CC1=C(N=CN1)CSCCNC(=NC)NC#N
DILI,9354,succimer,1,C(C(C(=O)O)S)(C(=O)O)S
DILI,9433,aminophylline,0,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
DILI,4723,pemoline,1,C1=CC=C(C=C1)C2C(=O)N=C(O2)N
LiverTox,5746,Mitomycin,0,CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N
LiverTox,4539,Norfloxacin,0,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
DILI,6915944,cefdinir,1,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/C3=CSC(=N3)N)SC1)C(=O)O
LiverTox,154059,Solifenacin,0,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5
DILI,5340,sulfathiazole,1,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2
DILI,1548972,fluvastatin,1,CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@@H](C[C@@H](CC(=O)O)O)O)C3=CC=C(C=C3)F
DILI,9902,oxymetholone,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC(=CO)C(=O)C4)C
DILI,165580,paromomycin,0,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N
DILI,4075,mesalazine,1,C1=CC(=C(C=C1N)C(=O)O)O
DILI,54892,quinapril,1,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O
DILI,41684,nitazoxanide,0,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-]
DILI,2099,alosetron,1,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C
DILI,32756,dermatan,1,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)CO)OS(=O)(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)[O-])O)O)O
DILI,5717,zafirlukast,1,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
DILI,154101,dexmethylphenidate,1,COC(=O)[C@@H]([C@H]1CCCCN1)C2=CC=CC=C2
DILI,3783,isoxsuprine,0,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
DILI,5284596,naloxone,0,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O
